mark_id,student_id,subject_id,marks_obtained,total_marks
3899,780,9,66,100
3900,780,10,94,100
3901,781,41,22,100
3902,781,42,48,100
3903,781,43,100,100
3904,781,44,68,100
3905,781,45,75,100
3906,782,26,86,100
3907,782,27,27,100
3908,782,28,91,100
3909,782,29,61,100
3910,782,30,55,100
3911,783,31,70,100
3912,783,32,51,100
3913,783,33,26,100
3914,783,34,61,100
3915,783,35,66,100
3916,784,31,75,100
3917,784,32,72,100
3918,784,33,62,100
3919,784,34,63,100
3920,784,35,49,100
3921,785,16,66,100
3922,785,17,23,100
3923,785,18,97,100
3924,785,19,34,100
3925,785,20,74,100
3926,786,21,56,100
3927,786,22,57,100
3928,786,23,30,100
3929,786,24,79,100
3930,786,25,33,100
3931,787,31,54,100
3932,787,32,27,100
3933,787,33,36,100
3934,787,34,94,100
3935,787,35,57,100
3936,788,36,73,100
3937,788,37,43,100
3938,788,38,40,100
3939,788,39,74,100
3940,788,40,58,100
3941,789,41,72,100
3942,789,42,45,100
3943,789,43,48,100
3944,789,44,22,100
3945,789,45,97,100
3946,790,26,51,100
3947,790,27,94,100
3948,790,28,29,100
3949,790,29,63,100
3950,790,30,53,100
3951,791,11,68,100
3952,791,12,32,100
3953,791,13,50,100
3954,791,14,48,100
3955,791,15,21,100
3956,792,36,99,100
3957,792,37,29,100
3958,792,38,39,100
3959,792,39,57,100
3960,792,40,89,100
3961,793,26,55,100
3962,793,27,94,100
3963,793,28,44,100
3964,793,29,55,100
3965,793,30,28,100
3966,794,51,72,100
3967,794,52,84,100
3968,794,53,25,100
3969,794,54,30,100
3970,794,55,74,100
3971,795,41,92,100
3972,795,42,65,100
3973,795,43,84,100
3974,795,44,100,100
3975,795,45,91,100
3976,796,51,98,100
3977,796,52,35,100
3978,796,53,57,100
3979,796,54,42,100
3980,796,55,65,100
3981,797,46,35,100
3982,797,47,37,100
3983,797,48,20,100
3984,797,49,46,100
3985,797,50,46,100
3986,798,56,39,100
3987,798,57,83,100
3988,798,58,82,100
3989,798,59,32,100
3990,798,60,97,100
3991,799,36,79,100
3992,799,37,47,100
3993,799,38,36,100
3994,799,39,44,100
3995,799,40,71,100
3996,800,36,69,100
3997,800,37,52,100
3998,800,38,53,100
3999,800,39,75,100
4000,800,40,60,100
4001,801,11,50,100
4002,801,12,76,100
4003,801,13,56,100
4004,801,14,62,100
4005,801,15,81,100
4006,802,31,46,100
4007,802,32,83,100
4008,802,33,35,100
4009,802,34,45,100
4010,802,35,45,100
4011,803,6,29,100
4012,803,7,99,100
4013,803,8,89,100
4014,803,9,50,100
4015,803,10,49,100
4016,804,41,77,100
4017,804,42,30,100
4018,804,43,99,100
4019,804,44,20,100
4020,804,45,61,100
4021,805,56,21,100
4022,805,57,51,100
4023,805,58,51,100
4024,805,59,21,100
4025,805,60,51,100
4026,806,46,84,100
4027,806,47,90,100
4028,806,48,86,100
4029,806,49,37,100
4030,806,50,69,100
4031,807,6,84,100
4032,807,7,27,100
4033,807,8,44,100
4034,807,9,78,100
4035,807,10,32,100
4036,808,21,26,100
4037,808,22,46,100
4038,808,23,99,100
4039,808,24,58,100
4040,808,25,26,100
4041,809,11,78,100
4042,809,12,90,100
4043,809,13,42,100
4044,809,14,100,100
4045,809,15,48,100
4046,810,46,98,100
4047,810,47,100,100
4048,810,48,61,100
4049,810,49,96,100
4050,810,50,51,100
4051,811,11,61,100
4052,811,12,61,100
4053,811,13,79,100
4054,811,14,34,100
4055,811,15,55,100
4056,812,21,38,100
4057,812,22,78,100
4058,812,23,57,100
4059,812,24,84,100
4060,812,25,71,100
4061,813,11,96,100
4062,813,12,45,100
4063,813,13,52,100
4064,813,14,48,100
4065,813,15,92,100
4066,814,11,45,100
4067,814,12,20,100
4068,814,13,33,100
4069,814,14,98,100
4070,814,15,57,100
4071,815,56,50,100
4072,815,57,26,100
4073,815,58,29,100
4074,815,59,33,100
4075,815,60,95,100
4076,816,16,75,100
4077,816,17,91,100
4078,816,18,26,100
4079,816,19,71,100
4080,816,20,64,100
4081,817,6,89,100
4082,817,7,60,100
4083,817,8,68,100
4084,817,9,35,100
4085,817,10,78,100
4086,818,46,99,100
4087,818,47,39,100
4088,818,48,77,100
4089,818,49,95,100
4090,818,50,26,100
4091,819,26,80,100
4092,819,27,30,100
4093,819,28,90,100
4094,819,29,95,100
4095,819,30,62,100
4096,820,46,90,100
4097,820,47,54,100
4098,820,48,83,100
4099,820,49,60,100
4100,820,50,55,100
4101,821,56,98,100
4102,821,57,73,100
4103,821,58,62,100
4104,821,59,46,100
4105,821,60,37,100
4106,822,51,79,100
4107,822,52,33,100
4108,822,53,68,100
4109,822,54,67,100
4110,822,55,51,100
4111,823,46,63,100
4112,823,47,52,100
4113,823,48,81,100
4114,823,49,91,100
4115,823,50,47,100
4116,824,26,93,100
4117,824,27,55,100
4118,824,28,40,100
4119,824,29,48,100
4120,824,30,45,100
4121,825,46,67,100
4122,825,47,29,100
4123,825,48,57,100
4124,825,49,32,100
4125,825,50,37,100
4126,826,1,88,100
4127,826,2,66,100
4128,826,3,74,100
4129,826,4,46,100
4130,826,5,92,100
4131,827,11,25,100
4132,827,12,33,100
4133,827,13,35,100
4134,827,14,57,100
4135,827,15,48,100
4136,828,51,75,100
4137,828,52,62,100
4138,828,53,75,100
4139,828,54,94,100
4140,828,55,70,100
4141,829,46,75,100
4142,829,47,92,100
4143,829,48,91,100
4144,829,49,46,100
4145,829,50,40,100
4146,830,21,50,100
4147,830,22,59,100
4148,830,23,80,100
4149,830,24,40,100
4150,830,25,35,100
4151,831,36,20,100
4152,831,37,76,100
4153,831,38,97,100
4154,831,39,36,100
4155,831,40,50,100
4156,832,6,20,100
4157,832,7,68,100
4158,832,8,23,100
4159,832,9,61,100
4160,832,10,44,100
4161,833,31,72,100
4162,833,32,72,100
4163,833,33,37,100
4164,833,34,87,100
4165,833,35,34,100
4166,834,16,45,100
4167,834,17,24,100
4168,834,18,91,100
4169,834,19,29,100
4170,834,20,58,100
4171,835,26,46,100
4172,835,27,68,100
4173,835,28,62,100
4174,835,29,58,100
4175,835,30,46,100
4176,836,31,44,100
4177,836,32,37,100
4178,836,33,53,100
4179,836,34,67,100
4180,836,35,94,100
4181,837,11,95,100
4182,837,12,29,100
4183,837,13,88,100
4184,837,14,27,100
4185,837,15,89,100
4186,838,51,56,100
4187,838,52,43,100
4188,838,53,98,100
4189,838,54,65,100
4190,838,55,51,100
4191,839,6,83,100
4192,839,7,65,100
4193,839,8,44,100
4194,839,9,91,100
4195,839,10,42,100
4196,840,41,52,100
4197,840,42,28,100
4198,840,43,100,100
4199,840,44,78,100
4200,840,45,86,100
4201,841,51,100,100
4202,841,52,86,100
4203,841,53,88,100
4204,841,54,40,100
4205,841,55,34,100
4206,842,26,87,100
4207,842,27,94,100
4208,842,28,51,100
4209,842,29,72,100
4210,842,30,81,100
4211,843,16,93,100
4212,843,17,39,100
4213,843,18,76,100
4214,843,19,30,100
4215,843,20,90,100
4216,844,46,64,100
4217,844,47,62,100
4218,844,48,82,100
4219,844,49,77,100
4220,844,50,28,100
4221,845,6,76,100
4222,845,7,40,100
4223,845,8,75,100
4224,845,9,59,100
4225,845,10,78,100
4226,846,21,97,100
4227,846,22,84,100
4228,846,23,68,100
4229,846,24,55,100
4230,846,25,29,100
4231,847,16,64,100
4232,847,17,88,100
4233,847,18,30,100
4234,847,19,26,100
4235,847,20,28,100
4236,848,1,67,100
4237,848,2,38,100
4238,848,3,53,100
4239,848,4,58,100
4240,848,5,59,100
4241,849,26,82,100
4242,849,27,90,100
4243,849,28,48,100
4244,849,29,77,100
4245,849,30,91,100
4246,850,11,70,100
4247,850,12,78,100
4248,850,13,27,100
4249,850,14,30,100
4250,850,15,58,100
4251,851,56,41,100
4252,851,57,25,100
4253,851,58,85,100
4254,851,59,73,100
4255,851,60,87,100
4256,852,16,29,100
4257,852,17,32,100
4258,852,18,45,100
4259,852,19,31,100
4260,852,20,37,100
4261,853,16,21,100
4262,853,17,32,100
4263,853,18,99,100
4264,853,19,67,100
4265,853,20,86,100
4266,854,31,92,100
4267,854,32,45,100
4268,854,33,68,100
4269,854,34,74,100
4270,854,35,79,100
4271,855,6,67,100
4272,855,7,35,100
4273,855,8,84,100
4274,855,9,83,100
4275,855,10,55,100
4276,856,26,41,100
4277,856,27,22,100
4278,856,28,67,100
4279,856,29,42,100
4280,856,30,87,100
4281,857,6,35,100
4282,857,7,46,100
4283,857,8,92,100
4284,857,9,26,100
4285,857,10,99,100
4286,858,21,80,100
4287,858,22,52,100
4288,858,23,39,100
4289,858,24,36,100
4290,858,25,89,100
4291,859,31,52,100
4292,859,32,42,100
4293,859,33,59,100
4294,859,34,95,100
4295,859,35,32,100
4296,860,51,40,100
4297,860,52,89,100
4298,860,53,34,100
4299,860,54,74,100
4300,860,55,37,100
4301,861,56,70,100
4302,861,57,25,100
4303,861,58,65,100
4304,861,59,93,100
4305,861,60,96,100
4306,862,6,35,100
4307,862,7,35,100
4308,862,8,78,100
4309,862,9,82,100
4310,862,10,49,100
4311,863,46,31,100
4312,863,47,40,100
4313,863,48,65,100
4314,863,49,49,100
4315,863,50,39,100
4316,864,56,32,100
4317,864,57,28,100
4318,864,58,91,100
4319,864,59,96,100
4320,864,60,58,100
4321,865,56,72,100
4322,865,57,38,100
4323,865,58,61,100
4324,865,59,73,100
4325,865,60,56,100
4326,866,41,92,100
4327,866,42,56,100
4328,866,43,78,100
4329,866,44,44,100
4330,866,45,54,100
4331,867,6,94,100
4332,867,7,41,100
4333,867,8,100,100
4334,867,9,35,100
4335,867,10,46,100
4336,868,16,75,100
4337,868,17,72,100
4338,868,18,81,100
4339,868,19,46,100
4340,868,20,75,100
4341,869,36,45,100
4342,869,37,57,100
4343,869,38,53,100
4344,869,39,100,100
4345,869,40,27,100
4346,870,6,35,100
4347,870,7,74,100
4348,870,8,66,100
4349,870,9,21,100
4350,870,10,44,100
4351,871,1,30,100
4352,871,2,90,100
4353,871,3,44,100
4354,871,4,59,100
4355,871,5,76,100
4356,872,31,77,100
4357,872,32,70,100
4358,872,33,61,100
4359,872,34,37,100
4360,872,35,46,100
4361,873,26,84,100
4362,873,27,86,100
4363,873,28,78,100
4364,873,29,59,100
4365,873,30,63,100
4366,874,21,98,100
4367,874,22,51,100
4368,874,23,56,100
4369,874,24,98,100
4370,874,25,87,100
4371,875,41,21,100
4372,875,42,83,100
4373,875,43,32,100
4374,875,44,56,100
4375,875,45,53,100
4376,876,11,75,100
4377,876,12,29,100
4378,876,13,42,100
4379,876,14,71,100
4380,876,15,64,100
4381,877,56,53,100
4382,877,57,35,100
4383,877,58,97,100
4384,877,59,40,100
4385,877,60,26,100
4386,878,51,84,100
4387,878,52,74,100
4388,878,53,88,100
4389,878,54,30,100
4390,878,55,37,100
4391,879,56,29,100
4392,879,57,87,100
4393,879,58,39,100
4394,879,59,34,100
4395,879,60,100,100
4396,880,6,86,100
4397,880,7,71,100
4398,880,8,89,100
4399,880,9,87,100
4400,880,10,77,100
4401,881,31,59,100
4402,881,32,75,100
4403,881,33,56,100
4404,881,34,99,100
4405,881,35,94,100
4406,882,6,94,100
4407,882,7,48,100
4408,882,8,70,100
4409,882,9,30,100
4410,882,10,36,100
4411,883,6,60,100
4412,883,7,28,100
4413,883,8,29,100
4414,883,9,34,100
4415,883,10,68,100
4416,884,36,95,100
4417,884,37,91,100
4418,884,38,50,100
4419,884,39,21,100
4420,884,40,50,100
4421,885,11,51,100
4422,885,12,34,100
4423,885,13,54,100
4424,885,14,47,100
4425,885,15,73,100
4426,886,56,63,100
4427,886,57,87,100
4428,886,58,100,100
4429,886,59,20,100
4430,886,60,92,100
4431,887,56,21,100
4432,887,57,80,100
4433,887,58,81,100
4434,887,59,80,100
4435,887,60,80,100
4436,888,51,93,100
4437,888,52,32,100
4438,888,53,84,100
4439,888,54,95,100
4440,888,55,75,100
4441,889,16,35,100
4442,889,17,88,100
4443,889,18,74,100
4444,889,19,97,100
4445,889,20,99,100
4446,890,1,96,100
4447,890,2,51,100
4448,890,3,42,100
4449,890,4,43,100
4450,890,5,59,100
4451,891,41,59,100
4452,891,42,30,100
4453,891,43,94,100
4454,891,44,74,100
4455,891,45,79,100
4456,892,11,59,100
4457,892,12,34,100
4458,892,13,53,100
4459,892,14,83,100
4460,892,15,98,100
4461,893,46,66,100
4462,893,47,95,100
4463,893,48,21,100
4464,893,49,31,100
4465,893,50,95,100
4466,894,36,86,100
4467,894,37,78,100
4468,894,38,67,100
4469,894,39,84,100
4470,894,40,66,100
4471,895,56,94,100
4472,895,57,54,100
4473,895,58,68,100
4474,895,59,74,100
4475,895,60,89,100
4476,896,41,53,100
4477,896,42,86,100
4478,896,43,91,100
4479,896,44,94,100
4480,896,45,68,100
4481,897,11,83,100
4482,897,12,57,100
4483,897,13,51,100
4484,897,14,90,100
4485,897,15,78,100
4486,898,46,23,100
4487,898,47,33,100
4488,898,48,98,100
4489,898,49,63,100
4490,898,50,80,100
4491,899,21,82,100
4492,899,22,83,100
4493,899,23,37,100
4494,899,24,30,100
4495,899,25,71,100
4496,900,41,87,100
4497,900,42,71,100
4498,900,43,96,100
4499,900,44,88,100
4500,900,45,84,100
4501,901,31,23,100
4502,901,32,83,100
4503,901,33,65,100
4504,901,34,65,100
4505,901,35,69,100
4506,902,36,40,100
4507,902,37,71,100
4508,902,38,87,100
4509,902,39,49,100
4510,902,40,49,100
4511,903,46,78,100
4512,903,47,97,100
4513,903,48,70,100
4514,903,49,95,100
4515,903,50,78,100
4516,904,56,80,100
4517,904,57,30,100
4518,904,58,50,100
4519,904,59,96,100
4520,904,60,61,100
4521,905,51,97,100
4522,905,52,84,100
4523,905,53,28,100
4524,905,54,53,100
4525,905,55,69,100
4526,906,26,29,100
4527,906,27,74,100
4528,906,28,73,100
4529,906,29,79,100
4530,906,30,99,100
4531,907,41,32,100
4532,907,42,20,100
4533,907,43,57,100
4534,907,44,72,100
4535,907,45,34,100
4536,908,36,95,100
4537,908,37,39,100
4538,908,38,86,100
4539,908,39,47,100
4540,908,40,73,100
4541,909,41,79,100
4542,909,42,49,100
4543,909,43,86,100
4544,909,44,45,100
4545,909,45,85,100
4546,910,36,82,100
4547,910,37,20,100
4548,910,38,77,100
4549,910,39,99,100
4550,910,40,61,100
4551,911,56,95,100
4552,911,57,95,100
4553,911,58,21,100
4554,911,59,75,100
4555,911,60,56,100
4556,912,11,80,100
4557,912,12,20,100
4558,912,13,86,100
4559,912,14,54,100
4560,912,15,46,100
4561,913,36,28,100
4562,913,37,78,100
4563,913,38,57,100
4564,913,39,35,100
4565,913,40,44,100
4566,914,21,57,100
4567,914,22,92,100
4568,914,23,82,100
4569,914,24,42,100
4570,914,25,51,100
4571,915,51,35,100
4572,915,52,88,100
4573,915,53,83,100
4574,915,54,54,100
4575,915,55,25,100
4576,916,6,78,100
4577,916,7,41,100
4578,916,8,65,100
4579,916,9,28,100
4580,916,10,84,100
4581,917,11,89,100
4582,917,12,97,100
4583,917,13,32,100
4584,917,14,62,100
4585,917,15,31,100
4586,918,21,49,100
4587,918,22,99,100
4588,918,23,78,100
4589,918,24,41,100
4590,918,25,51,100
4591,919,26,85,100
4592,919,27,55,100
4593,919,28,95,100
4594,919,29,56,100
4595,919,30,52,100
4596,920,51,34,100
4597,920,52,34,100
4598,920,53,54,100
4599,920,54,73,100
4600,920,55,66,100
4601,921,11,97,100
4602,921,12,23,100
4603,921,13,54,100
4604,921,14,97,100
4605,921,15,95,100
4606,922,31,57,100
4607,922,32,81,100
4608,922,33,45,100
4609,922,34,48,100
4610,922,35,81,100
4611,923,6,66,100
4612,923,7,60,100
4613,923,8,20,100
4614,923,9,93,100
4615,923,10,32,100
4616,924,26,29,100
4617,924,27,98,100
4618,924,28,84,100
4619,924,29,86,100
4620,924,30,62,100
4621,925,21,69,100
4622,925,22,36,100
4623,925,23,79,100
4624,925,24,88,100
4625,925,25,73,100
4626,926,36,26,100
4627,926,37,86,100
4628,926,38,79,100
4629,926,39,51,100
4630,926,40,43,100
4631,927,1,26,100
4632,927,2,50,100
4633,927,3,87,100
4634,927,4,58,100
4635,927,5,96,100
4636,928,16,77,100
4637,928,17,23,100
4638,928,18,40,100
4639,928,19,46,100
4640,928,20,45,100
4641,929,26,38,100
4642,929,27,46,100
4643,929,28,78,100
4644,929,29,92,100
4645,929,30,31,100
4646,930,56,34,100
4647,930,57,85,100
4648,930,58,86,100
4649,930,59,36,100
4650,930,60,42,100
4651,931,36,88,100
4652,931,37,23,100
4653,931,38,86,100
4654,931,39,21,100
4655,931,40,23,100
4656,932,36,35,100
4657,932,37,81,100
4658,932,38,59,100
4659,932,39,65,100
4660,932,40,100,100
4661,933,26,96,100
4662,933,27,42,100
4663,933,28,25,100
4664,933,29,23,100
4665,933,30,46,100
4666,934,31,80,100
4667,934,32,92,100
4668,934,33,63,100
4669,934,34,64,100
4670,934,35,63,100
4671,935,11,34,100
4672,935,12,84,100
4673,935,13,21,100
4674,935,14,31,100
4675,935,15,83,100
4676,936,41,54,100
4677,936,42,32,100
4678,936,43,94,100
4679,936,44,88,100
4680,936,45,99,100
4681,937,16,91,100
4682,937,17,80,100
4683,937,18,77,100
4684,937,19,28,100
4685,937,20,80,100
4686,938,16,25,100
4687,938,17,99,100
4688,938,18,58,100
4689,938,19,40,100
4690,938,20,40,100
4691,939,51,72,100
4692,939,52,21,100
4693,939,53,31,100
4694,939,54,91,100
4695,939,55,93,100
4696,940,56,64,100
4697,940,57,85,100
4698,940,58,69,100
4699,940,59,97,100
4700,940,60,24,100
4701,941,16,32,100
4702,941,17,41,100
4703,941,18,65,100
4704,941,19,51,100
4705,941,20,25,100
4706,942,56,71,100
4707,942,57,77,100
4708,942,58,73,100
4709,942,59,65,100
4710,942,60,20,100
4711,943,36,90,100
4712,943,37,54,100
4713,943,38,44,100
4714,943,39,63,100
4715,943,40,89,100
4716,944,56,58,100
4717,944,57,61,100
4718,944,58,32,100
4719,944,59,37,100
4720,944,60,24,100
4721,945,11,33,100
4722,945,12,97,100
4723,945,13,38,100
4724,945,14,59,100
4725,945,15,52,100
4726,946,36,92,100
4727,946,37,71,100
4728,946,38,26,100
4729,946,39,99,100
4730,946,40,34,100
4731,947,31,24,100
4732,947,32,53,100
4733,947,33,21,100
4734,947,34,87,100
4735,947,35,37,100
4736,948,41,92,100
4737,948,42,54,100
4738,948,43,35,100
4739,948,44,25,100
4740,948,45,87,100
4741,949,46,47,100
4742,949,47,24,100
4743,949,48,52,100
4744,949,49,60,100
4745,949,50,60,100
4746,950,56,27,100
4747,950,57,59,100
4748,950,58,72,100
4749,950,59,54,100
4750,950,60,80,100
4751,951,26,76,100
4752,951,27,88,100
4753,951,28,59,100
4754,951,29,20,100
4755,951,30,53,100
4756,952,26,67,100
4757,952,27,76,100
4758,952,28,72,100
4759,952,29,71,100
4760,952,30,72,100
4761,953,11,28,100
4762,953,12,48,100
4763,953,13,37,100
4764,953,14,98,100
4765,953,15,49,100
4766,954,41,54,100
4767,954,42,63,100
4768,954,43,51,100
4769,954,44,44,100
4770,954,45,77,100
4771,955,31,61,100
4772,955,32,84,100
4773,955,33,72,100
4774,955,34,81,100
4775,955,35,95,100
4776,956,31,75,100
4777,956,32,41,100
4778,956,33,49,100
4779,956,34,58,100
4780,956,35,43,100
4781,957,31,22,100
4782,957,32,34,100
4783,957,33,88,100
4784,957,34,81,100
4785,957,35,75,100
4786,958,41,55,100
4787,958,42,96,100
4788,958,43,41,100
4789,958,44,65,100
4790,958,45,47,100
4791,959,46,26,100
4792,959,47,82,100
4793,959,48,48,100
4794,959,49,80,100
4795,959,50,23,100
4796,960,51,90,100
4797,960,52,81,100
4798,960,53,54,100
4799,960,54,21,100
4800,960,55,100,100
4801,961,41,72,100
4802,961,42,55,100
4803,961,43,41,100
4804,961,44,93,100
4805,961,45,60,100
4806,962,36,53,100
4807,962,37,78,100
4808,962,38,27,100
4809,962,39,69,100
4810,962,40,46,100
4811,963,36,66,100
4812,963,37,78,100
4813,963,38,22,100
4814,963,39,37,100
4815,963,40,95,100
4816,964,21,20,100
4817,964,22,29,100
4818,964,23,40,100
4819,964,24,38,100
4820,964,25,43,100
4821,965,16,76,100
4822,965,17,75,100
4823,965,18,48,100
4824,965,19,47,100
4825,965,20,85,100
4826,966,11,70,100
4827,966,12,49,100
4828,966,13,67,100
4829,966,14,88,100
4830,966,15,72,100
4831,967,41,32,100
4832,967,42,42,100
4833,967,43,55,100
4834,967,44,40,100
4835,967,45,66,100
4836,968,26,71,100
4837,968,27,50,100
4838,968,28,61,100
4839,968,29,24,100
4840,968,30,67,100
4841,969,11,93,100
4842,969,12,31,100
4843,969,13,69,100
4844,969,14,81,100
4845,969,15,55,100
4846,970,21,25,100
4847,970,22,92,100
4848,970,23,50,100
4849,970,24,81,100
4850,970,25,46,100
4851,971,16,58,100
4852,971,17,32,100
4853,971,18,90,100
4854,971,19,41,100
4855,971,20,37,100
4856,972,6,69,100
4857,972,7,35,100
4858,972,8,71,100
4859,972,9,63,100
4860,972,10,77,100
4861,973,26,79,100
4862,973,27,37,100
4863,973,28,23,100
4864,973,29,35,100
4865,973,30,91,100
4866,974,11,29,100
4867,974,12,91,100
4868,974,13,67,100
4869,974,14,61,100
4870,974,15,100,100
4871,975,31,52,100
4872,975,32,42,100
4873,975,33,43,100
4874,975,34,73,100
4875,975,35,78,100
4876,976,21,70,100
4877,976,22,67,100
4878,976,23,42,100
4879,976,24,28,100
4880,976,25,73,100
4881,977,46,50,100
4882,977,47,62,100
4883,977,48,97,100
4884,977,49,38,100
4885,977,50,33,100
4886,978,56,74,100
4887,978,57,40,100
4888,978,58,75,100
4889,978,59,99,100
4890,978,60,97,100
4891,979,31,45,100
4892,979,32,77,100
4893,979,33,32,100
4894,979,34,50,100
4895,979,35,77,100
4896,980,31,40,100
4897,980,32,95,100
4898,980,33,78,100
4899,980,34,44,100
4900,980,35,68,100
4901,981,16,59,100
4902,981,17,74,100
4903,981,18,20,100
4904,981,19,82,100
4905,981,20,35,100
4906,982,36,81,100
4907,982,37,68,100
4908,982,38,90,100
4909,982,39,63,100
4910,982,40,51,100
4911,983,36,58,100
4912,983,37,46,100
4913,983,38,88,100
4914,983,39,44,100
4915,983,40,27,100
4916,984,1,22,100
4917,984,2,84,100
4918,984,3,93,100
4919,984,4,93,100
4920,984,5,54,100
4921,985,11,45,100
4922,985,12,67,100
4923,985,13,85,100
4924,985,14,57,100
4925,985,15,42,100
4926,986,51,34,100
4927,986,52,52,100
4928,986,53,70,100
4929,986,54,24,100
4930,986,55,90,100
4931,987,46,99,100
4932,987,47,96,100
4933,987,48,75,100
4934,987,49,57,100
4935,987,50,51,100
4936,988,11,73,100
4937,988,12,85,100
4938,988,13,37,100
4939,988,14,97,100
4940,988,15,83,100
4941,989,36,88,100
4942,989,37,39,100
4943,989,38,73,100
4944,989,39,31,100
4945,989,40,64,100
4946,990,6,68,100
4947,990,7,37,100
4948,990,8,92,100
4949,990,9,39,100
4950,990,10,63,100
4951,991,1,32,100
4952,991,2,24,100
4953,991,3,69,100
4954,991,4,74,100
4955,991,5,57,100
4956,992,56,83,100
4957,992,57,88,100
4958,992,58,59,100
4959,992,59,21,100
4960,992,60,77,100
4961,993,36,58,100
4962,993,37,25,100
4963,993,38,80,100
4964,993,39,66,100
4965,993,40,75,100
4966,994,36,46,100
4967,994,37,41,100
4968,994,38,55,100
4969,994,39,95,100
4970,994,40,76,100
4971,995,21,23,100
4972,995,22,100,100
4973,995,23,93,100
4974,995,24,99,100
4975,995,25,22,100
4976,996,26,73,100
4977,996,27,35,100
4978,996,28,60,100
4979,996,29,37,100
4980,996,30,53,100
4981,997,36,35,100
4982,997,37,96,100
4983,997,38,98,100
4984,997,39,35,100
4985,997,40,55,100
4986,998,31,54,100
4987,998,32,43,100
4988,998,33,51,100
4989,998,34,83,100
4990,998,35,66,100
4991,999,31,28,100
4992,999,32,37,100
4993,999,33,77,100
4994,999,34,43,100
4995,999,35,46,100
4996,1000,36,97,100
4997,1000,37,57,100
4998,1000,38,38,100
4999,1000,39,69,100
5000,1000,40,41,100
5001,1001,11,31,100
5002,1001,12,86,100
5003,1001,13,30,100
5004,1001,14,97,100
5005,1001,15,46,100
5006,1002,21,61,100
5007,1002,22,67,100
5008,1002,23,28,100
5009,1002,24,89,100
5010,1002,25,63,100
5011,1003,31,24,100
5012,1003,32,44,100
5013,1003,33,50,100
5014,1003,34,23,100
5015,1003,35,99,100
5016,1004,31,47,100
5017,1004,32,86,100
5018,1004,33,42,100
5019,1004,34,68,100
5020,1004,35,80,100
5021,1005,36,33,100
5022,1005,37,67,100
5023,1005,38,43,100
5024,1005,39,76,100
5025,1005,40,97,100
5026,1006,46,25,100
5027,1006,47,100,100
5028,1006,48,57,100
5029,1006,49,85,100
5030,1006,50,53,100
5031,1007,6,65,100
5032,1007,7,60,100
5033,1007,8,85,100
5034,1007,9,56,100
5035,1007,10,69,100
5036,1008,41,36,100
5037,1008,42,69,100
5038,1008,43,88,100
5039,1008,44,92,100
5040,1008,45,90,100
5041,1009,51,85,100
5042,1009,52,83,100
5043,1009,53,84,100
5044,1009,54,22,100
5045,1009,55,29,100
5046,1010,11,52,100
5047,1010,12,79,100
5048,1010,13,26,100
5049,1010,14,78,100
5050,1010,15,74,100
5051,1011,46,89,100
5052,1011,47,70,100
5053,1011,48,39,100
5054,1011,49,39,100
5055,1011,50,93,100
5056,1012,16,49,100
5057,1012,17,83,100
5058,1012,18,52,100
5059,1012,19,66,100
5060,1012,20,70,100
5061,1013,26,79,100
5062,1013,27,29,100
5063,1013,28,94,100
5064,1013,29,32,100
5065,1013,30,96,100
5066,1014,31,66,100
5067,1014,32,52,100
5068,1014,33,82,100
5069,1014,34,98,100
5070,1014,35,74,100
5071,1015,1,47,100
5072,1015,2,56,100
5073,1015,3,88,100
5074,1015,4,62,100
5075,1015,5,42,100
5076,1016,31,84,100
5077,1016,32,89,100
5078,1016,33,93,100
5079,1016,34,49,100
5080,1016,35,41,100
5081,1017,56,27,100
5082,1017,57,49,100
5083,1017,58,45,100
5084,1017,59,66,100
5085,1017,60,82,100
5086,1018,6,45,100
5087,1018,7,78,100
5088,1018,8,88,100
5089,1018,9,82,100
5090,1018,10,77,100
5091,1019,6,69,100
5092,1019,7,97,100
5093,1019,8,89,100
5094,1019,9,71,100
5095,1019,10,21,100
5096,1020,46,91,100
5097,1020,47,25,100
5098,1020,48,34,100
5099,1020,49,48,100
5100,1020,50,62,100
5101,1021,21,64,100
5102,1021,22,40,100
5103,1021,23,22,100
5104,1021,24,70,100
5105,1021,25,41,100
5106,1022,11,55,100
5107,1022,12,95,100
5108,1022,13,26,100
5109,1022,14,40,100
5110,1022,15,23,100
5111,1023,41,61,100
5112,1023,42,88,100
5113,1023,43,33,100
5114,1023,44,34,100
5115,1023,45,95,100
5116,1024,46,86,100
5117,1024,47,69,100
5118,1024,48,58,100
5119,1024,49,29,100
5120,1024,50,51,100
5121,1025,16,36,100
5122,1025,17,31,100
5123,1025,18,81,100
5124,1025,19,59,100
5125,1025,20,79,100
5126,1026,51,35,100
5127,1026,52,36,100
5128,1026,53,27,100
5129,1026,54,75,100
5130,1026,55,51,100
5131,1027,16,73,100
5132,1027,17,90,100
5133,1027,18,60,100
5134,1027,19,26,100
5135,1027,20,76,100
5136,1028,41,80,100
5137,1028,42,96,100
5138,1028,43,35,100
5139,1028,44,71,100
5140,1028,45,78,100
5141,1029,1,53,100
5142,1029,2,24,100
5143,1029,3,40,100
5144,1029,4,47,100
5145,1029,5,74,100
5146,1030,51,25,100
5147,1030,52,70,100
5148,1030,53,36,100
5149,1030,54,38,100
5150,1030,55,42,100
5151,1031,21,20,100
5152,1031,22,80,100
5153,1031,23,74,100
