attendance_id,student_id,date,status
34327,1108,2024-01-10,Present
34328,1108,2024-01-11,Present
34329,1108,2024-01-12,Present
34330,1108,2024-01-13,Present
34331,1108,2024-01-14,Present
34332,1108,2024-01-15,Present
34333,1108,2024-01-16,Absent
34334,1108,2024-01-17,Present
34335,1108,2024-01-18,Present
34336,1108,2024-01-19,Present
34337,1108,2024-01-20,Absent
34338,1108,2024-01-21,Present
34339,1108,2024-01-22,Late
34340,1108,2024-01-23,Absent
34341,1108,2024-01-24,Present
34342,1108,2024-01-25,Present
34343,1108,2024-01-26,Present
34344,1108,2024-01-27,Present
34345,1108,2024-01-28,Present
34346,1108,2024-01-29,Present
34347,1108,2024-01-30,Present
34348,1108,2024-01-31,Absent
34349,1109,2024-01-01,Present
34350,1109,2024-01-02,Absent
34351,1109,2024-01-03,Present
34352,1109,2024-01-04,Present
34353,1109,2024-01-05,Absent
34354,1109,2024-01-06,Present
34355,1109,2024-01-07,Present
34356,1109,2024-01-08,Absent
34357,1109,2024-01-09,Present
34358,1109,2024-01-10,Present
34359,1109,2024-01-11,Present
34360,1109,2024-01-12,Absent
34361,1109,2024-01-13,Present
34362,1109,2024-01-14,Absent
34363,1109,2024-01-15,Present
34364,1109,2024-01-16,Present
34365,1109,2024-01-17,Present
34366,1109,2024-01-18,Present
34367,1109,2024-01-19,Absent
34368,1109,2024-01-20,Present
34369,1109,2024-01-21,Absent
34370,1109,2024-01-22,Present
34371,1109,2024-01-23,Absent
34372,1109,2024-01-24,Present
34373,1109,2024-01-25,Present
34374,1109,2024-01-26,Present
34375,1109,2024-01-27,Present
34376,1109,2024-01-28,Present
34377,1109,2024-01-29,Present
34378,1109,2024-01-30,Present
34379,1109,2024-01-31,Present
34380,1110,2024-01-01,Absent
34381,1110,2024-01-02,Late
34382,1110,2024-01-03,Present
34383,1110,2024-01-04,Absent
34384,1110,2024-01-05,Present
34385,1110,2024-01-06,Present
34386,1110,2024-01-07,Absent
34387,1110,2024-01-08,Present
34388,1110,2024-01-09,Present
34389,1110,2024-01-10,Present
34390,1110,2024-01-11,Late
34391,1110,2024-01-12,Present
34392,1110,2024-01-13,Present
34393,1110,2024-01-14,Present
34394,1110,2024-01-15,Absent
34395,1110,2024-01-16,Present
34396,1110,2024-01-17,Present
34397,1110,2024-01-18,Absent
34398,1110,2024-01-19,Present
34399,1110,2024-01-20,Present
34400,1110,2024-01-21,Absent
34401,1110,2024-01-22,Present
34402,1110,2024-01-23,Present
34403,1110,2024-01-24,Absent
34404,1110,2024-01-25,Present
34405,1110,2024-01-26,Present
34406,1110,2024-01-27,Present
34407,1110,2024-01-28,Present
34408,1110,2024-01-29,Present
34409,1110,2024-01-30,Present
34410,1110,2024-01-31,Present
34411,1111,2024-01-01,Present
34412,1111,2024-01-02,Present
34413,1111,2024-01-03,Absent
34414,1111,2024-01-04,Present
34415,1111,2024-01-05,Present
34416,1111,2024-01-06,Present
34417,1111,2024-01-07,Late
34418,1111,2024-01-08,Present
34419,1111,2024-01-09,Present
34420,1111,2024-01-10,Absent
34421,1111,2024-01-11,Present
34422,1111,2024-01-12,Absent
34423,1111,2024-01-13,Present
34424,1111,2024-01-14,Late
34425,1111,2024-01-15,Present
34426,1111,2024-01-16,Present
34427,1111,2024-01-17,Present
34428,1111,2024-01-18,Present
34429,1111,2024-01-19,Absent
34430,1111,2024-01-20,Present
34431,1111,2024-01-21,Present
34432,1111,2024-01-22,Absent
34433,1111,2024-01-23,Present
34434,1111,2024-01-24,Late
34435,1111,2024-01-25,Present
34436,1111,2024-01-26,Absent
34437,1111,2024-01-27,Present
34438,1111,2024-01-28,Present
34439,1111,2024-01-29,Present
34440,1111,2024-01-30,Present
34441,1111,2024-01-31,Late
34442,1112,2024-01-01,Present
34443,1112,2024-01-02,Present
34444,1112,2024-01-03,Absent
34445,1112,2024-01-04,Present
34446,1112,2024-01-05,Present
34447,1112,2024-01-06,Present
34448,1112,2024-01-07,Present
34449,1112,2024-01-08,Present
34450,1112,2024-01-09,Late
34451,1112,2024-01-10,Present
34452,1112,2024-01-11,Present
34453,1112,2024-01-12,Present
34454,1112,2024-01-13,Present
34455,1112,2024-01-14,Present
34456,1112,2024-01-15,Present
34457,1112,2024-01-16,Present
34458,1112,2024-01-17,Present
34459,1112,2024-01-18,Present
34460,1112,2024-01-19,Present
34461,1112,2024-01-20,Present
34462,1112,2024-01-21,Absent
34463,1112,2024-01-22,Absent
34464,1112,2024-01-23,Present
34465,1112,2024-01-24,Present
34466,1112,2024-01-25,Present
34467,1112,2024-01-26,Present
34468,1112,2024-01-27,Present
34469,1112,2024-01-28,Absent
34470,1112,2024-01-29,Present
34471,1112,2024-01-30,Present
34472,1112,2024-01-31,Present
34473,1113,2024-01-01,Late
34474,1113,2024-01-02,Present
34475,1113,2024-01-03,Present
34476,1113,2024-01-04,Absent
34477,1113,2024-01-05,Absent
34478,1113,2024-01-06,Present
34479,1113,2024-01-07,Present
34480,1113,2024-01-08,Absent
34481,1113,2024-01-09,Present
34482,1113,2024-01-10,Present
34483,1113,2024-01-11,Present
34484,1113,2024-01-12,Present
34485,1113,2024-01-13,Present
34486,1113,2024-01-14,Present
34487,1113,2024-01-15,Present
34488,1113,2024-01-16,Present
34489,1113,2024-01-17,Present
34490,1113,2024-01-18,Absent
34491,1113,2024-01-19,Absent
34492,1113,2024-01-20,Present
34493,1113,2024-01-21,Present
34494,1113,2024-01-22,Present
34495,1113,2024-01-23,Present
34496,1113,2024-01-24,Present
34497,1113,2024-01-25,Absent
34498,1113,2024-01-26,Present
34499,1113,2024-01-27,Present
34500,1113,2024-01-28,Present
34501,1113,2024-01-29,Present
34502,1113,2024-01-30,Late
34503,1113,2024-01-31,Present
34504,1114,2024-01-01,Present
34505,1114,2024-01-02,Present
34506,1114,2024-01-03,Present
34507,1114,2024-01-04,Absent
34508,1114,2024-01-05,Absent
34509,1114,2024-01-06,Present
34510,1114,2024-01-07,Present
34511,1114,2024-01-08,Present
34512,1114,2024-01-09,Present
34513,1114,2024-01-10,Present
34514,1114,2024-01-11,Present
34515,1114,2024-01-12,Present
34516,1114,2024-01-13,Late
34517,1114,2024-01-14,Present
34518,1114,2024-01-15,Present
34519,1114,2024-01-16,Present
34520,1114,2024-01-17,Absent
34521,1114,2024-01-18,Present
34522,1114,2024-01-19,Present
34523,1114,2024-01-20,Late
34524,1114,2024-01-21,Absent
34525,1114,2024-01-22,Absent
34526,1114,2024-01-23,Present
34527,1114,2024-01-24,Absent
34528,1114,2024-01-25,Present
34529,1114,2024-01-26,Absent
34530,1114,2024-01-27,Absent
34531,1114,2024-01-28,Present
34532,1114,2024-01-29,Present
34533,1114,2024-01-30,Present
34534,1114,2024-01-31,Present
34535,1115,2024-01-01,Late
34536,1115,2024-01-02,Present
34537,1115,2024-01-03,Present
34538,1115,2024-01-04,Present
34539,1115,2024-01-05,Present
34540,1115,2024-01-06,Present
34541,1115,2024-01-07,Present
34542,1115,2024-01-08,Absent
34543,1115,2024-01-09,Present
34544,1115,2024-01-10,Present
34545,1115,2024-01-11,Present
34546,1115,2024-01-12,Present
34547,1115,2024-01-13,Present
34548,1115,2024-01-14,Present
34549,1115,2024-01-15,Present
34550,1115,2024-01-16,Present
34551,1115,2024-01-17,Present
34552,1115,2024-01-18,Present
34553,1115,2024-01-19,Present
34554,1115,2024-01-20,Absent
34555,1115,2024-01-21,Present
34556,1115,2024-01-22,Absent
34557,1115,2024-01-23,Present
34558,1115,2024-01-24,Absent
34559,1115,2024-01-25,Present
34560,1115,2024-01-26,Present
34561,1115,2024-01-27,Present
34562,1115,2024-01-28,Present
34563,1115,2024-01-29,Present
34564,1115,2024-01-30,Present
34565,1115,2024-01-31,Present
34566,1116,2024-01-01,Absent
34567,1116,2024-01-02,Present
34568,1116,2024-01-03,Present
34569,1116,2024-01-04,Present
34570,1116,2024-01-05,Present
34571,1116,2024-01-06,Present
34572,1116,2024-01-07,Present
34573,1116,2024-01-08,Present
34574,1116,2024-01-09,Late
34575,1116,2024-01-10,Present
34576,1116,2024-01-11,Present
34577,1116,2024-01-12,Present
34578,1116,2024-01-13,Present
34579,1116,2024-01-14,Present
34580,1116,2024-01-15,Present
34581,1116,2024-01-16,Present
34582,1116,2024-01-17,Present
34583,1116,2024-01-18,Present
34584,1116,2024-01-19,Present
34585,1116,2024-01-20,Absent
34586,1116,2024-01-21,Absent
34587,1116,2024-01-22,Present
34588,1116,2024-01-23,Present
34589,1116,2024-01-24,Present
34590,1116,2024-01-25,Present
34591,1116,2024-01-26,Present
34592,1116,2024-01-27,Absent
34593,1116,2024-01-28,Present
34594,1116,2024-01-29,Present
34595,1116,2024-01-30,Present
34596,1116,2024-01-31,Absent
34597,1117,2024-01-01,Present
34598,1117,2024-01-02,Present
34599,1117,2024-01-03,Present
34600,1117,2024-01-04,Present
34601,1117,2024-01-05,Absent
34602,1117,2024-01-06,Present
34603,1117,2024-01-07,Absent
34604,1117,2024-01-08,Absent
34605,1117,2024-01-09,Present
34606,1117,2024-01-10,Present
34607,1117,2024-01-11,Present
34608,1117,2024-01-12,Present
34609,1117,2024-01-13,Present
34610,1117,2024-01-14,Present
34611,1117,2024-01-15,Present
34612,1117,2024-01-16,Present
34613,1117,2024-01-17,Present
34614,1117,2024-01-18,Present
34615,1117,2024-01-19,Absent
34616,1117,2024-01-20,Present
34617,1117,2024-01-21,Present
34618,1117,2024-01-22,Late
34619,1117,2024-01-23,Absent
34620,1117,2024-01-24,Present
34621,1117,2024-01-25,Late
34622,1117,2024-01-26,Present
34623,1117,2024-01-27,Present
34624,1117,2024-01-28,Present
34625,1117,2024-01-29,Present
34626,1117,2024-01-30,Absent
34627,1117,2024-01-31,Present
34628,1118,2024-01-01,Present
34629,1118,2024-01-02,Absent
34630,1118,2024-01-03,Present
34631,1118,2024-01-04,Present
34632,1118,2024-01-05,Present
34633,1118,2024-01-06,Present
34634,1118,2024-01-07,Present
34635,1118,2024-01-08,Absent
34636,1118,2024-01-09,Present
34637,1118,2024-01-10,Present
34638,1118,2024-01-11,Present
34639,1118,2024-01-12,Late
34640,1118,2024-01-13,Present
34641,1118,2024-01-14,Present
34642,1118,2024-01-15,Present
34643,1118,2024-01-16,Late
34644,1118,2024-01-17,Present
34645,1118,2024-01-18,Present
34646,1118,2024-01-19,Present
34647,1118,2024-01-20,Present
34648,1118,2024-01-21,Present
34649,1118,2024-01-22,Absent
34650,1118,2024-01-23,Present
34651,1118,2024-01-24,Present
34652,1118,2024-01-25,Present
34653,1118,2024-01-26,Absent
34654,1118,2024-01-27,Absent
34655,1118,2024-01-28,Present
34656,1118,2024-01-29,Present
34657,1118,2024-01-30,Present
34658,1118,2024-01-31,Present
34659,1119,2024-01-01,Absent
34660,1119,2024-01-02,Present
34661,1119,2024-01-03,Present
34662,1119,2024-01-04,Absent
34663,1119,2024-01-05,Absent
34664,1119,2024-01-06,Present
34665,1119,2024-01-07,Present
34666,1119,2024-01-08,Present
34667,1119,2024-01-09,Present
34668,1119,2024-01-10,Present
34669,1119,2024-01-11,Present
34670,1119,2024-01-12,Present
34671,1119,2024-01-13,Present
34672,1119,2024-01-14,Present
34673,1119,2024-01-15,Present
34674,1119,2024-01-16,Present
34675,1119,2024-01-17,Present
34676,1119,2024-01-18,Present
34677,1119,2024-01-19,Present
34678,1119,2024-01-20,Present
34679,1119,2024-01-21,Present
34680,1119,2024-01-22,Present
34681,1119,2024-01-23,Present
34682,1119,2024-01-24,Present
34683,1119,2024-01-25,Present
34684,1119,2024-01-26,Present
34685,1119,2024-01-27,Present
34686,1119,2024-01-28,Present
34687,1119,2024-01-29,Present
34688,1119,2024-01-30,Absent
34689,1119,2024-01-31,Present
34690,1120,2024-01-01,Present
34691,1120,2024-01-02,Present
34692,1120,2024-01-03,Present
34693,1120,2024-01-04,Present
34694,1120,2024-01-05,Present
34695,1120,2024-01-06,Late
34696,1120,2024-01-07,Absent
34697,1120,2024-01-08,Present
34698,1120,2024-01-09,Present
34699,1120,2024-01-10,Present
34700,1120,2024-01-11,Present
34701,1120,2024-01-12,Present
34702,1120,2024-01-13,Absent
34703,1120,2024-01-14,Present
34704,1120,2024-01-15,Present
34705,1120,2024-01-16,Present
34706,1120,2024-01-17,Present
34707,1120,2024-01-18,Present
34708,1120,2024-01-19,Present
34709,1120,2024-01-20,Present
34710,1120,2024-01-21,Present
34711,1120,2024-01-22,Present
34712,1120,2024-01-23,Present
34713,1120,2024-01-24,Absent
34714,1120,2024-01-25,Present
34715,1120,2024-01-26,Present
34716,1120,2024-01-27,Present
34717,1120,2024-01-28,Present
34718,1120,2024-01-29,Present
34719,1120,2024-01-30,Present
34720,1120,2024-01-31,Present
34721,1121,2024-01-01,Present
34722,1121,2024-01-02,Present
34723,1121,2024-01-03,Present
34724,1121,2024-01-04,Present
34725,1121,2024-01-05,Present
34726,1121,2024-01-06,Present
34727,1121,2024-01-07,Late
34728,1121,2024-01-08,Present
34729,1121,2024-01-09,Present
34730,1121,2024-01-10,Present
34731,1121,2024-01-11,Present
34732,1121,2024-01-12,Absent
34733,1121,2024-01-13,Present
34734,1121,2024-01-14,Present
34735,1121,2024-01-15,Present
34736,1121,2024-01-16,Present
34737,1121,2024-01-17,Present
34738,1121,2024-01-18,Present
34739,1121,2024-01-19,Present
34740,1121,2024-01-20,Present
34741,1121,2024-01-21,Present
34742,1121,2024-01-22,Present
34743,1121,2024-01-23,Present
34744,1121,2024-01-24,Late
34745,1121,2024-01-25,Present
34746,1121,2024-01-26,Present
34747,1121,2024-01-27,Present
34748,1121,2024-01-28,Present
34749,1121,2024-01-29,Present
34750,1121,2024-01-30,Present
34751,1121,2024-01-31,Present
34752,1122,2024-01-01,Present
34753,1122,2024-01-02,Present
34754,1122,2024-01-03,Present
34755,1122,2024-01-04,Present
34756,1122,2024-01-05,Absent
34757,1122,2024-01-06,Present
34758,1122,2024-01-07,Present
34759,1122,2024-01-08,Present
34760,1122,2024-01-09,Present
34761,1122,2024-01-10,Present
34762,1122,2024-01-11,Present
34763,1122,2024-01-12,Present
34764,1122,2024-01-13,Present
34765,1122,2024-01-14,Present
34766,1122,2024-01-15,Present
34767,1122,2024-01-16,Present
34768,1122,2024-01-17,Present
34769,1122,2024-01-18,Present
34770,1122,2024-01-19,Present
34771,1122,2024-01-20,Present
34772,1122,2024-01-21,Present
34773,1122,2024-01-22,Present
34774,1122,2024-01-23,Present
34775,1122,2024-01-24,Present
34776,1122,2024-01-25,Late
34777,1122,2024-01-26,Present
34778,1122,2024-01-27,Absent
34779,1122,2024-01-28,Present
34780,1122,2024-01-29,Present
34781,1122,2024-01-30,Present
34782,1122,2024-01-31,Present
34783,1123,2024-01-01,Absent
34784,1123,2024-01-02,Present
34785,1123,2024-01-03,Present
34786,1123,2024-01-04,Present
34787,1123,2024-01-05,Present
34788,1123,2024-01-06,Present
34789,1123,2024-01-07,Present
34790,1123,2024-01-08,Absent
34791,1123,2024-01-09,Present
34792,1123,2024-01-10,Present
34793,1123,2024-01-11,Present
34794,1123,2024-01-12,Present
34795,1123,2024-01-13,Present
34796,1123,2024-01-14,Present
34797,1123,2024-01-15,Present
34798,1123,2024-01-16,Present
34799,1123,2024-01-17,Present
34800,1123,2024-01-18,Present
34801,1123,2024-01-19,Present
34802,1123,2024-01-20,Present
34803,1123,2024-01-21,Absent
34804,1123,2024-01-22,Present
34805,1123,2024-01-23,Present
34806,1123,2024-01-24,Late
34807,1123,2024-01-25,Present
34808,1123,2024-01-26,Present
34809,1123,2024-01-27,Present
34810,1123,2024-01-28,Present
34811,1123,2024-01-29,Present
34812,1123,2024-01-30,Late
34813,1123,2024-01-31,Absent
34814,1124,2024-01-01,Present
34815,1124,2024-01-02,Present
34816,1124,2024-01-03,Present
34817,1124,2024-01-04,Present
34818,1124,2024-01-05,Present
34819,1124,2024-01-06,Present
34820,1124,2024-01-07,Present
34821,1124,2024-01-08,Present
34822,1124,2024-01-09,Absent
34823,1124,2024-01-10,Present
34824,1124,2024-01-11,Present
34825,1124,2024-01-12,Present
34826,1124,2024-01-13,Present
34827,1124,2024-01-14,Present
34828,1124,2024-01-15,Absent
34829,1124,2024-01-16,Present
34830,1124,2024-01-17,Present
34831,1124,2024-01-18,Present
34832,1124,2024-01-19,Present
34833,1124,2024-01-20,Present
34834,1124,2024-01-21,Absent
34835,1124,2024-01-22,Present
34836,1124,2024-01-23,Late
34837,1124,2024-01-24,Present
34838,1124,2024-01-25,Absent
34839,1124,2024-01-26,Present
34840,1124,2024-01-27,Present
34841,1124,2024-01-28,Present
34842,1124,2024-01-29,Absent
34843,1124,2024-01-30,Late
34844,1124,2024-01-31,Present
34845,1125,2024-01-01,Present
34846,1125,2024-01-02,Absent
34847,1125,2024-01-03,Present
34848,1125,2024-01-04,Present
34849,1125,2024-01-05,Present
34850,1125,2024-01-06,Present
34851,1125,2024-01-07,Present
34852,1125,2024-01-08,Present
34853,1125,2024-01-09,Absent
34854,1125,2024-01-10,Present
34855,1125,2024-01-11,Present
34856,1125,2024-01-12,Present
34857,1125,2024-01-13,Present
34858,1125,2024-01-14,Absent
34859,1125,2024-01-15,Present
34860,1125,2024-01-16,Present
34861,1125,2024-01-17,Present
34862,1125,2024-01-18,Absent
34863,1125,2024-01-19,Present
34864,1125,2024-01-20,Present
34865,1125,2024-01-21,Present
34866,1125,2024-01-22,Present
34867,1125,2024-01-23,Present
34868,1125,2024-01-24,Present
34869,1125,2024-01-25,Late
34870,1125,2024-01-26,Present
34871,1125,2024-01-27,Absent
34872,1125,2024-01-28,Absent
34873,1125,2024-01-29,Present
34874,1125,2024-01-30,Present
34875,1125,2024-01-31,Present
34876,1126,2024-01-01,Present
34877,1126,2024-01-02,Present
34878,1126,2024-01-03,Present
34879,1126,2024-01-04,Present
34880,1126,2024-01-05,Absent
34881,1126,2024-01-06,Present
34882,1126,2024-01-07,Present
34883,1126,2024-01-08,Late
34884,1126,2024-01-09,Late
34885,1126,2024-01-10,Present
34886,1126,2024-01-11,Absent
34887,1126,2024-01-12,Present
34888,1126,2024-01-13,Present
34889,1126,2024-01-14,Present
34890,1126,2024-01-15,Absent
34891,1126,2024-01-16,Present
34892,1126,2024-01-17,Present
34893,1126,2024-01-18,Absent
34894,1126,2024-01-19,Present
34895,1126,2024-01-20,Present
34896,1126,2024-01-21,Late
34897,1126,2024-01-22,Absent
34898,1126,2024-01-23,Present
34899,1126,2024-01-24,Absent
34900,1126,2024-01-25,Present
34901,1126,2024-01-26,Absent
34902,1126,2024-01-27,Present
34903,1126,2024-01-28,Present
34904,1126,2024-01-29,Absent
34905,1126,2024-01-30,Present
34906,1126,2024-01-31,Present
34907,1127,2024-01-01,Absent
34908,1127,2024-01-02,Present
34909,1127,2024-01-03,Present
34910,1127,2024-01-04,Present
34911,1127,2024-01-05,Present
34912,1127,2024-01-06,Present
34913,1127,2024-01-07,Absent
34914,1127,2024-01-08,Present
34915,1127,2024-01-09,Present
34916,1127,2024-01-10,Present
34917,1127,2024-01-11,Late
34918,1127,2024-01-12,Present
34919,1127,2024-01-13,Present
34920,1127,2024-01-14,Present
34921,1127,2024-01-15,Present
34922,1127,2024-01-16,Present
34923,1127,2024-01-17,Present
34924,1127,2024-01-18,Present
34925,1127,2024-01-19,Present
34926,1127,2024-01-20,Present
34927,1127,2024-01-21,Present
34928,1127,2024-01-22,Present
34929,1127,2024-01-23,Present
34930,1127,2024-01-24,Present
34931,1127,2024-01-25,Present
34932,1127,2024-01-26,Present
34933,1127,2024-01-27,Present
34934,1127,2024-01-28,Present
34935,1127,2024-01-29,Present
34936,1127,2024-01-30,Present
34937,1127,2024-01-31,Absent
34938,1128,2024-01-01,Present
34939,1128,2024-01-02,Absent
34940,1128,2024-01-03,Late
34941,1128,2024-01-04,Present
34942,1128,2024-01-05,Present
34943,1128,2024-01-06,Present
34944,1128,2024-01-07,Present
34945,1128,2024-01-08,Present
34946,1128,2024-01-09,Present
34947,1128,2024-01-10,Present
34948,1128,2024-01-11,Absent
34949,1128,2024-01-12,Present
34950,1128,2024-01-13,Present
34951,1128,2024-01-14,Present
34952,1128,2024-01-15,Present
34953,1128,2024-01-16,Present
34954,1128,2024-01-17,Present
34955,1128,2024-01-18,Present
34956,1128,2024-01-19,Present
34957,1128,2024-01-20,Absent
34958,1128,2024-01-21,Present
34959,1128,2024-01-22,Present
34960,1128,2024-01-23,Present
34961,1128,2024-01-24,Present
34962,1128,2024-01-25,Present
34963,1128,2024-01-26,Present
34964,1128,2024-01-27,Present
34965,1128,2024-01-28,Present
34966,1128,2024-01-29,Present
34967,1128,2024-01-30,Absent
34968,1128,2024-01-31,Present
34969,1129,2024-01-01,Present
34970,1129,2024-01-02,Present
34971,1129,2024-01-03,Absent
34972,1129,2024-01-04,Absent
34973,1129,2024-01-05,Present
34974,1129,2024-01-06,Present
34975,1129,2024-01-07,Present
34976,1129,2024-01-08,Present
34977,1129,2024-01-09,Present
34978,1129,2024-01-10,Present
34979,1129,2024-01-11,Present
34980,1129,2024-01-12,Present
34981,1129,2024-01-13,Present
34982,1129,2024-01-14,Absent
34983,1129,2024-01-15,Absent
34984,1129,2024-01-16,Present
34985,1129,2024-01-17,Present
34986,1129,2024-01-18,Present
34987,1129,2024-01-19,Present
34988,1129,2024-01-20,Present
34989,1129,2024-01-21,Present
34990,1129,2024-01-22,Present
34991,1129,2024-01-23,Late
34992,1129,2024-01-24,Present
34993,1129,2024-01-25,Late
34994,1129,2024-01-26,Present
34995,1129,2024-01-27,Present
34996,1129,2024-01-28,Absent
34997,1129,2024-01-29,Present
34998,1129,2024-01-30,Present
34999,1129,2024-01-31,Present
35000,1130,2024-01-01,Present
35001,1130,2024-01-02,Absent
35002,1130,2024-01-03,Present
35003,1130,2024-01-04,Present
35004,1130,2024-01-05,Absent
35005,1130,2024-01-06,Present
35006,1130,2024-01-07,Present
35007,1130,2024-01-08,Present
35008,1130,2024-01-09,Present
35009,1130,2024-01-10,Present
35010,1130,2024-01-11,Present
35011,1130,2024-01-12,Absent
35012,1130,2024-01-13,Present
35013,1130,2024-01-14,Absent
35014,1130,2024-01-15,Absent
35015,1130,2024-01-16,Absent
35016,1130,2024-01-17,Present
35017,1130,2024-01-18,Present
35018,1130,2024-01-19,Present
35019,1130,2024-01-20,Absent
35020,1130,2024-01-21,Present
35021,1130,2024-01-22,Present
35022,1130,2024-01-23,Present
35023,1130,2024-01-24,Present
35024,1130,2024-01-25,Present
35025,1130,2024-01-26,Present
35026,1130,2024-01-27,Absent
35027,1130,2024-01-28,Present
35028,1130,2024-01-29,Present
35029,1130,2024-01-30,Absent
35030,1130,2024-01-31,Present
35031,1131,2024-01-01,Present
35032,1131,2024-01-02,Absent
35033,1131,2024-01-03,Present
35034,1131,2024-01-04,Present
35035,1131,2024-01-05,Present
35036,1131,2024-01-06,Present
35037,1131,2024-01-07,Present
35038,1131,2024-01-08,Present
35039,1131,2024-01-09,Absent
35040,1131,2024-01-10,Present
35041,1131,2024-01-11,Present
35042,1131,2024-01-12,Present
35043,1131,2024-01-13,Late
35044,1131,2024-01-14,Present
35045,1131,2024-01-15,Present
35046,1131,2024-01-16,Present
35047,1131,2024-01-17,Present
35048,1131,2024-01-18,Present
35049,1131,2024-01-19,Present
35050,1131,2024-01-20,Late
35051,1131,2024-01-21,Present
35052,1131,2024-01-22,Present
35053,1131,2024-01-23,Present
35054,1131,2024-01-24,Present
35055,1131,2024-01-25,Present
35056,1131,2024-01-26,Absent
35057,1131,2024-01-27,Present
35058,1131,2024-01-28,Present
35059,1131,2024-01-29,Absent
35060,1131,2024-01-30,Present
35061,1131,2024-01-31,Present
35062,1132,2024-01-01,Present
35063,1132,2024-01-02,Present
35064,1132,2024-01-03,Absent
35065,1132,2024-01-04,Present
35066,1132,2024-01-05,Present
35067,1132,2024-01-06,Present
35068,1132,2024-01-07,Present
35069,1132,2024-01-08,Absent
35070,1132,2024-01-09,Present
35071,1132,2024-01-10,Absent
35072,1132,2024-01-11,Present
35073,1132,2024-01-12,Present
35074,1132,2024-01-13,Present
35075,1132,2024-01-14,Present
35076,1132,2024-01-15,Absent
35077,1132,2024-01-16,Present
35078,1132,2024-01-17,Absent
35079,1132,2024-01-18,Present
35080,1132,2024-01-19,Present
35081,1132,2024-01-20,Present
35082,1132,2024-01-21,Present
35083,1132,2024-01-22,Present
35084,1132,2024-01-23,Present
35085,1132,2024-01-24,Present
35086,1132,2024-01-25,Present
35087,1132,2024-01-26,Late
35088,1132,2024-01-27,Present
35089,1132,2024-01-28,Late
35090,1132,2024-01-29,Present
35091,1132,2024-01-30,Present
35092,1132,2024-01-31,Present
35093,1133,2024-01-01,Present
35094,1133,2024-01-02,Present
35095,1133,2024-01-03,Present
35096,1133,2024-01-04,Present
35097,1133,2024-01-05,Present
35098,1133,2024-01-06,Present
35099,1133,2024-01-07,Absent
35100,1133,2024-01-08,Present
35101,1133,2024-01-09,Present
35102,1133,2024-01-10,Present
35103,1133,2024-01-11,Present
35104,1133,2024-01-12,Present
35105,1133,2024-01-13,Absent
35106,1133,2024-01-14,Present
35107,1133,2024-01-15,Present
35108,1133,2024-01-16,Present
35109,1133,2024-01-17,Present
35110,1133,2024-01-18,Absent
35111,1133,2024-01-19,Present
35112,1133,2024-01-20,Absent
35113,1133,2024-01-21,Present
35114,1133,2024-01-22,Present
35115,1133,2024-01-23,Present
35116,1133,2024-01-24,Present
35117,1133,2024-01-25,Present
35118,1133,2024-01-26,Absent
35119,1133,2024-01-27,Present
35120,1133,2024-01-28,Present
35121,1133,2024-01-29,Present
35122,1133,2024-01-30,Present
35123,1133,2024-01-31,Present
35124,1134,2024-01-01,Present
35125,1134,2024-01-02,Present
35126,1134,2024-01-03,Present
35127,1134,2024-01-04,Present
35128,1134,2024-01-05,Present
35129,1134,2024-01-06,Present
35130,1134,2024-01-07,Present
35131,1134,2024-01-08,Present
35132,1134,2024-01-09,Present
35133,1134,2024-01-10,Present
35134,1134,2024-01-11,Present
35135,1134,2024-01-12,Present
35136,1134,2024-01-13,Present
35137,1134,2024-01-14,Present
35138,1134,2024-01-15,Absent
35139,1134,2024-01-16,Present
35140,1134,2024-01-17,Present
35141,1134,2024-01-18,Present
35142,1134,2024-01-19,Present
35143,1134,2024-01-20,Present
35144,1134,2024-01-21,Present
35145,1134,2024-01-22,Present
35146,1134,2024-01-23,Present
35147,1134,2024-01-24,Present
35148,1134,2024-01-25,Present
35149,1134,2024-01-26,Present
35150,1134,2024-01-27,Present
35151,1134,2024-01-28,Present
35152,1134,2024-01-29,Present
35153,1134,2024-01-30,Present
35154,1134,2024-01-31,Present
35155,1135,2024-01-01,Present
35156,1135,2024-01-02,Present
35157,1135,2024-01-03,Present
35158,1135,2024-01-04,Present
35159,1135,2024-01-05,Present
35160,1135,2024-01-06,Present
35161,1135,2024-01-07,Late
35162,1135,2024-01-08,Present
35163,1135,2024-01-09,Present
35164,1135,2024-01-10,Present
35165,1135,2024-01-11,Present
35166,1135,2024-01-12,Absent
35167,1135,2024-01-13,Present
35168,1135,2024-01-14,Absent
35169,1135,2024-01-15,Late
35170,1135,2024-01-16,Present
35171,1135,2024-01-17,Present
35172,1135,2024-01-18,Present
35173,1135,2024-01-19,Present
35174,1135,2024-01-20,Present
35175,1135,2024-01-21,Present
35176,1135,2024-01-22,Present
35177,1135,2024-01-23,Present
35178,1135,2024-01-24,Present
35179,1135,2024-01-25,Present
35180,1135,2024-01-26,Present
35181,1135,2024-01-27,Present
35182,1135,2024-01-28,Present
35183,1135,2024-01-29,Present
35184,1135,2024-01-30,Present
35185,1135,2024-01-31,Late
35186,1136,2024-01-01,Present
35187,1136,2024-01-02,Present
35188,1136,2024-01-03,Present
35189,1136,2024-01-04,Present
35190,1136,2024-01-05,Present
35191,1136,2024-01-06,Absent
